name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,offensive_index,defensive_index,speed_percentile,physical_special_bias,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,Offense_Bias,Defense_Lean,Bulk_Physical,Bulk_Special,Sweep_Index,Num_Resistances,Num_Weaknesses,Type_Synergy,Pivot_Potential,Wall_Potential,Stat_Balance
ninjask,bug,flying,61,90,45,50,50,160,140,125.5,0.9981308411214952,0.2857142857142857,1.0,0.5,1.0,4.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.5,1.0,2.0,0.25,0.5,0.7336225416855573,-0.9385562475666793,-1.071571906354515,-0.9162838182746299,2.7708354392022967,1.3333333333333333,0.0,0.5656564973982445,0.10436042862522667,-0.9428464925094953,1.7022283898653865
noctowl,normal,flying,100,50,50,86,96,70,136,196.0,0.3981308411214953,-0.2647058823529412,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,-0.7872135871958484,-0.4049105511482623,-0.4682274247491639,0.5002552322613578,0.2682732528985438,-0.3333333333333333,-0.4,-0.21212135445357905,-0.34226112360063426,0.07566064538228272,-7.2952643739089385e-09
noivern,flying,dragon,85,70,80,97,80,123,167,202.5,0.9429906542056076,-0.1616766467065868,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.25,1.0,-0.5025390882298413,-0.48363122600639324,0.013377926421404682,0.4096477794793262,1.1520110458253656,-0.3333333333333333,0.0,-0.545454560802827,1.0847093998562118,-0.7799796492005764,-0.26575606374490096
obstagoon,dark,normal,93,90,101,60,81,95,150,228.5,0.702803738317757,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,0.49679004692494755,0.025017361632545407,0.7071571906354515,-0.27054619703930577,0.7408864477157946,0.6666666666666666,-0.8,0.9545451802686725,0.40875737484166197,-0.22859388065565836,-0.34652506948005746
octillery,water,,75,105,75,105,75,45,210,187.5,0.1457943925233644,0.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.05581910620073961,0.7687432039952302,-0.3010033444816054,0.315211842776927,-0.928604311794631,-0.3333333333333333,0.0,-0.545454560802827,-0.6292437435095686,0.48368409917488614,0.36476321684640306
ogerpon,grass,,80,120,84,60,96,110,180,220.0,0.8719626168224299,0.3333333333333333,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,0.8651961566107689,-0.3440939417393626,-0.008026755852842809,-0.46962736089841756,0.652352849451625,1.0,-0.4,0.721211974435302,0.5395474101039609,-0.6561017136985059,0.0
okidogi,poison,fighting,88,128,115,58,86,80,186,245.0,0.5214953271028038,0.3763440860215054,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,0.5,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,1.0,0.9840368366476991,0.4863327847055701,0.9016722408026756,-0.39203675344563554,-0.06876761055104968,0.6666666666666666,0.0,0.25454538776861296,0.14338860422919356,0.20670165929537868,0.22640476270068216
omastar,rock,water,70,60,125,115,70,55,175,230.0,0.2308411214953271,-0.3142857142857143,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,-0.9242049299842374,1.5156137912120584,0.5351170568561873,0.35987748851454826,-0.5302031078661331,0.0,0.4,-0.4713804367581638,-0.19993381186593473,0.7677893188526987,0.2984426398031262
oranguru,normal,psychic,90,60,80,90,110,60,150,235.0,0.2775700934579439,-0.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.25,1.0,-0.6084282698523149,0.3579643963783139,0.12040133779264214,0.37263910158244,-0.18871636246251336,-0.3333333333333333,-0.8,0.254545107768717,-0.38571705713861837,0.4479190803856579,-0.18238161551581977
orbeetle,bug,psychic,60,45,110,80,120,90,125,260.0,0.6429906542056075,-0.28,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,0.25,0.5,-0.8294719358602913,0.22103813173688397,-0.04013377926421405,-0.46962736089841756,1.0861674876716572,0.3333333333333333,-0.8,0.7878784868163021,0.5542685640598431,-0.22174311649321474,0.7295264458515806
orthworm,steel,,70,85,145,60,55,65,145,235.0,0.3289719626168224,0.1724137931034483,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.42056809329905953,1.4639073742073905,0.9096989966555183,-0.622766717713119,0.0036152530258868943,0.0,-0.4,0.12121196300673746,-0.09568750071323419,0.7277425724619433,0.6963661639620007
overqwil,dark,poison,85,115,95,65,65,85,180,202.5,0.5841121495327103,0.2777777777777778,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.7116936124433685,0.09216634375917303,0.35451505016722407,-0.2845839714139867,0.09901784277829204,0.6666666666666666,-0.8,0.9545451802686725,0.16706797977838395,-0.05823149538077144,-0.2525283882320954
pachirisu,electric,,60,45,70,45,90,95,90,190.0,0.702803738317757,0.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.055819123743887096,-0.3771134847266981,-0.6822742474916388,-1.0056151097498724,2.423024847443258,-0.3333333333333333,-0.8,0.254545107768717,-0.04216640609843765,-0.5026244471534067,0.12158773084295162
palkia,water,dragon,90,120,100,150,120,100,270,265.0,0.7700934579439253,-0.1111111111111111,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.3628241921802101,-0.05281441443354868,0.6020066889632107,1.7508933129147524,-0.30676115938296733,-0.6666666666666666,-0.4,-0.6787879722313622,1.4866083145990479,-0.38354204656504703,-0.36476322089932756
palossand,ghost,ground,85,75,110,100,75,35,175,227.5,0.0813084112149532,-0.1428571428571428,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,2.0,1.0,-0.4505399366285872,2.587906510705156,0.6956521739130435,0.47473200612557426,-0.9855187704279177,-0.6666666666666666,1.2,-1.5084172844948422,-0.7045612753768727,1.0821184980707041,1.250616751165668
pangoro,fighting,dark,95,124,78,69,71,58,193,196.5,0.2514018691588785,0.2849740932642487,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.25,2.0,2.0,1.0,1.0,1.0,0.25,0.731577363016456,0.3721291822888691,0.1765886287625418,-0.021694742215416028,-0.5850533101014385,0.3333333333333333,0.0,0.047137987110175195,-0.538725764301772,0.5233177847852588,0.15093650804785352
parasect,bug,grass,60,95,80,60,80,30,155,190.0,0.0448598130841121,0.2258064516129032,1.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,2.0,0.25,2.0,0.5,2.0,0.5,0.5,2.0,0.25,0.5,0.5680944551873427,2.0010796177175614,-0.5217391304347826,-0.7759060745278203,-1.0112220745281837,1.6666666666666667,0.4,0.4545454391971731,-0.9218409430667927,0.5331506462890016,1.276671250856562
passimian,fighting,,100,120,90,40,60,80,160,200.0,0.5214953271028038,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,1.3257037862347976,0.10122764026274154,0.6020066889632107,-0.6738131699846861,0.20968484272962104,0.3333333333333333,0.0,0.047137987110175195,-0.182930308459528,0.12563092515540158,1.0942896657376773
pawmot,electric,fighting,70,115,70,70,60,105,185,165.0,0.8233644859813084,0.2432432432432432,2.0,1.0,2.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,1.0,0.5,0.6162731125307711,-0.4635932358082951,-0.49498327759197325,-0.444104134762634,0.4788748476989637,1.0,0.4,0.1767676686945239,0.4089970215339668,-0.6417554075700944,-0.09119080775790989
pecharunt,poison,ghost,88,88,160,88,88,88,176,292.0,0.616822429906542,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,-0.05581910874250239,0.9554608723002564,1.9612040133779265,0.28177641653905056,0.20968484386144268,0.0,-0.4,0.12121196300673746,1.00122105695603,0.23248269678316338,-0.19896175182989193
pelipper,water,flying,60,50,100,95,70,65,145,200.0,0.3289719626168224,-0.3103448275862069,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.9133160818151342,0.6107513643643048,-0.20066889632107024,-0.23991832567636548,0.0036152530258868943,-0.3333333333333333,0.0,-0.545454560802827,-0.1480674206027686,0.27060518441652665,-7.2952643739089385e-09
perrserker,steel,,70,110,100,50,60,50,160,195.0,0.1906542056074766,0.375,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.9803230620979944,1.1795220262176151,0.06688963210702341,-0.8014293006636038,-0.5373174157606273,0.0,-0.4,0.12121196300673746,-0.6371178491138776,0.6071993471624743,0.21885793059419287
persian,normal,,65,70,60,65,65,115,135,157.5,0.9009345794392524,0.037037037037037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.04651591574503989,-0.6421927230852041,-0.7625418060200669,-0.6163859111791731,1.6114668547339435,-0.6666666666666666,-1.6,2.121209867769955,0.358271804996063,-0.7910113944327467,-0.09119080775790989
pheromosa,bug,fighting,71,137,37,137,37,151,274,109.5,0.9962616822429906,0.0,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.25,1.0,0.25,1.0,0.5,2.0,0.5,1.0,4.0,0.5,0.25,-0.055819103127487425,-0.9831876388703601,-1.10314381270903,0.7879019908116386,0.4132475076868518,1.3333333333333333,0.4,0.32634031352796905,1.1596845793059374,-0.9384740930293474,2.277305531253681
pidgeot,normal,flying,83,80,75,70,70,101,150,186.5,0.797196261682243,0.0666666666666666,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,0.1283839413325265,-0.3700495440235903,-0.14046822742474915,-0.21184277692700357,0.9002469294606473,-0.3333333333333333,-0.4,-0.21212135445357905,0.4190393591162743,-0.5435073897581076,-0.6096756823935887
pincurchin,electric,,48,101,95,91,85,15,192,204.0,0.0074766355140186,0.0520833333333333,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.08808952777266407,6.519646291550045,-0.585953177257525,-0.5798876978050026,-1.471070238549218,-0.3333333333333333,-0.8,0.254545107768717,-0.9253785847151056,0.6249005127998474,5.179637512238442
pinsir,bug,,65,125,100,55,70,85,180,202.5,0.5841121495327103,0.3888888888888889,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5,1.0186987007781692,0.16465672394288958,-0.06688963210702341,-0.7822868810617662,0.09901784277829204,1.0,-0.4,0.721211974435302,0.1253009848337879,-0.14164962371170375,0.2984426398031262
plusle,electric,,60,50,40,85,75,95,135,145.0,0.702803738317757,-0.2592592592592592,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.7721643182983541,-0.7662723683001595,-1.1638795986622072,-0.3930576824910669,1.0212428487087286,-0.3333333333333333,-0.8,0.254545107768717,0.055860502801583896,-0.6310762751992263,0.41035861325277845
politoed,water,,90,75,75,90,100,70,165,220.0,0.3981308411214953,-0.0909090909090909,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.30700509102708584,0.03520961314332729,0.0,0.37263910158244,-0.09213425128976213,-0.3333333333333333,0.0,-0.545454560802827,-0.16586974631685855,0.18915161345570686,-0.6253083923321654
poliwrath,water,fighting,90,95,95,70,90,70,165,230.0,0.3981308411214953,0.1515151515151515,2.0,2.0,0.5,0.5,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.5,4.0,1.0,0.5,2.0,2.0,0.5,0.36282419227418167,0.38730574457659905,0.4816053511705686,-0.08677896886166411,-0.09213425128976213,1.3333333333333333,1.2,-0.056565587046236425,-0.16586974631685855,0.34047290422027243,-0.7034719420250488
polteageist,ghost,,60,65,65,134,114,70,199,209.0,0.3981308411214953,-0.3467336683417085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,-1.0138601117372659,-0.1408384525733086,-0.7625418060200669,0.3573251659009699,-0.3809099059849773,-1.0,-0.8,-0.9898992063053373,0.040933937395154635,-0.11349096807342399,0.25533426172214757
porygon-z,normal,,85,80,70,135,75,90,215,187.5,0.6429906542056075,-0.2558139534883721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.7626447750257529,-0.32666696334250706,-0.2140468227424749,1.2340479836651352,-0.11459520480127373,-0.6666666666666666,-1.6,2.121209867769955,0.6903536500473586,-0.29564069756898625,-0.07816354448198022
primarina,water,fairy,80,74,74,126,116,60,200,230.0,0.2775700934579439,-0.26,1.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,-0.7742110139611479,0.23473075067008212,-0.22207357859531773,0.8779989790709546,-0.5871175648326392,-0.6666666666666666,0.0,-0.9898989470462262,-0.24740668043684164,0.3060679636103527,0.10942896930949202
probopass,rock,steel,60,55,145,75,150,40,130,325.0,0.1065420560747663,-0.1538461538461538,1.0,1.0,0.5,1.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,2.0,-0.4809030818528481,3.1820687399651266,0.5217391304347826,-0.5461970393057682,-0.5564713215925323,0.3333333333333333,0.4,-0.21212119889807587,-0.6146367070262125,1.1361690123817492,1.9150069287195555
purugly,normal,,71,82,64,64,59,112,146,158.5,0.888785046728972,0.1232876712328767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.2848303691679023,-0.5809586130924396,-0.5902341137123746,-0.5349668198060235,1.2739072365553172,-0.6666666666666666,-1.6,2.121209867769955,0.37594860149037407,-0.7518713668281969,-0.11128369818967963
pyukumuku,water,,55,60,130,30,130,5,90,287.5,0.002803738317757,0.3333333333333333,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.8651961361437637,30.755591130272848,0.10702341137123746,-1.2736089841755998,-1.560987178471341,-0.3333333333333333,0.0,-0.545454560802827,-0.9686291068025421,1.1288648888262025,26.262947418164885
quagsire,water,ground,95,85,85,65,65,35,150,197.5,0.0813084112149532,0.1333333333333333,1.0,4.0,0.5,0.25,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0,0.3125869941287367,1.7076661946968386,0.35451505016722407,-0.11868300153139356,-0.8527183697327332,-0.3333333333333333,0.8,-0.9898988606265031,-0.8373940133973908,0.9173979185766531,0.7816354597080992
quaquaval,water,fighting,85,120,80,85,75,85,205,197.5,0.5841121495327103,0.1707317073170731,2.0,2.0,0.5,0.5,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.5,4.0,1.0,0.5,2.0,2.0,0.5,0.4159204197758206,-0.12530479679197673,0.013377926421404682,0.14931087289433384,-0.1304137442353752,1.3333333333333333,1.2,-0.056565587046236425,0.2088349747229798,-0.14164962371170375,-0.4377158714017558
rabsca,bug,psychic,75,50,85,115,100,45,165,222.5,0.1457943925233644,-0.3939393939393939,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,0.25,0.5,-1.1442916951536706,1.0425957484921198,-0.10033444816053512,0.5066360387953037,-0.695772440083076,0.3333333333333333,-0.8,0.7878784868163021,-0.5692179529607777,0.5865463081433424,0.6079387028498545
raging-bolt,electric,dragon,125,73,91,137,89,75,210,242.5,0.4616822429906542,-0.3047619047619048,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.8978902063016461,0.2100840265125521,1.2374581939799332,2.6761102603369067,-0.3594597330503576,-0.3333333333333333,-0.8,0.254545107768717,0.3942530440835794,0.42704439899656466,-0.1349124218204534
raichu,electric,,60,90,55,90,80,110,180,165.0,0.8719626168224299,0.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.055819108393632855,-0.6689826465223421,-0.9230769230769231,-0.3164880040837162,0.652352849451625,-0.3333333333333333,-0.8,0.254545107768717,0.5514156272466876,-0.7765542671193545,-3.3160292829568926e-09
raikou,electric,,90,85,75,115,100,115,200,220.0,0.9009345794392524,-0.15,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.47027597634084223,-0.48145318392364495,0.0,0.9469116896375702,0.5084857489892292,-0.3333333333333333,-0.8,0.254545107768717,1.1527005899873326,-0.705175349338599,-0.5106685178512591
rampardos,rock,,97,165,60,65,50,58,230,158.5,0.2514018691588785,0.4347826086956521,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.1455051550956477,-0.01032006279274108,-0.24882943143812708,-0.08550280755487494,-0.7776572709290529,-0.3333333333333333,0.0,-0.545454560802827,-0.6331237375754598,0.3769532233852849,1.4225765889862079
rapidash,fire,,65,100,70,80,80,105,180,182.5,0.8233644859813084,0.1111111111111111,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,0.25118597994116754,-0.4635932358082951,-0.5886287625418061,-0.3675344563552833,0.5416858481169583,0.0,0.0,-0.21212125723139175,0.5217450843898708,-0.6566658942765895,-0.4208806489240729
raticate,normal,,55,81,60,50,70,97,131,157.5,0.7299065420560747,0.2366412213740458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5980314161502931,-0.5228809014324161,-0.9230769230769231,-0.9928534966819806,1.1676724678569137,-0.6666666666666666,-1.6,2.121209867769955,-0.054776386812584815,-0.6004493295318308,-0.06565738866210148
rayquaza,dragon,flying,105,150,90,150,90,95,300,232.5,0.702803738317757,0.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.25,1.0,-0.055819102253531164,-0.1176742290110571,0.7224080267558528,2.3251659009698824,-0.5207173618922772,-0.3333333333333333,0.0,-0.545454560802827,1.1831699551518329,-0.22431215305413107,-0.36476322089932756
regice,ice,,80,50,100,100,200,50,150,340.0,0.1906542056074766,-0.3333333333333333,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,-0.9768343754447356,1.1795220262176151,0.33444816053511706,0.34711587544665645,-0.4543171653706013,0.0,0.0,-0.21212125723139175,-0.45966517933560797,0.7052257226044994,2.1885793715993085
regidrago,dragon,,200,100,50,100,50,80,200,200.0,0.5214953271028038,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,-0.05581910685860759,-0.5149405908457841,0.8695652173913043,3.409903011740684,-0.1887163598065053,-1.0,-1.2,-0.21212213223078275,-0.031154069999657485,0.49980354426298873,2.1885793715993085
regieleki,electric,,80,100,50,100,50,200,200,140.0,1.0,0.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.05581910685860759,-0.9770667618665477,-0.7357859531772575,0.34711587544665645,2.201690870350298,-0.3333333333333333,-0.8,0.254545107768717,0.8452681190017001,-0.9191106096172639,2.1885793715993085
regigigas,normal,,110,160,110,80,110,100,240,275.0,0.7700934579439253,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.8651961617275208,0.07041923209624044,1.431438127090301,0.5513016845329249,-0.12231615758547895,-0.6666666666666666,-1.6,2.121209867769955,0.8491481130675915,-0.2768514693881663,9.119080710367301e-09
regirock,rock,,80,100,200,50,100,50,150,340.0,0.1906542056074766,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8651961525173679,3.644194932166672,2.4749163879598663,-0.6738131699846861,-0.4543171653706013,-0.3333333333333333,0.0,-0.545454560802827,-0.28221250955733834,1.685489477024754,2.1885793715993085
registeel,steel,,80,75,150,75,150,50,150,340.0,0.1906542056074766,0.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,-0.05581911146368371,2.4118584791921434,1.4046822742474916,-0.1633486472690148,-0.4543171653706013,0.0,-0.4,0.12121196300673746,-0.3709388444464732,1.1953575998146264,1.0942896821520218
relicanth,water,rock,100,90,130,45,65,55,135,245.0,0.2308411214953271,0.3333333333333333,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,0.8651961497884336,1.6276443780497984,1.6722408026755853,-0.5461970393057682,-0.15920516334170062,0.0,0.4,-0.4713804367581638,-0.4625181161487633,1.0957192798637907,0.972701931855032
reshiram,dragon,fire,100,120,100,150,120,90,270,270.0,0.6429906542056075,-0.1111111111111111,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,-0.3628241921802101,0.08411185796703628,0.8695652173913043,2.1337417049515057,-0.45431716143577466,-0.3333333333333333,-0.4,-0.21212135445357905,1.098608908009905,-0.07394795434167177,-0.36476322089932756
reuniclus,psychic,,110,65,75,125,85,30,190,215.0,0.0448598130841121,-0.3157894736842105,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.928359885213445,1.795690211626999,0.4013377926421405,1.8147013782542114,-1.1532666458247913,-0.6666666666666666,-0.8,-0.21212154889792856,-0.8157116936174095,1.0449934011021673,2.3709609257133195
revavroom,steel,poison,80,119,90,54,67,90,173,197.0,0.6429906542056075,0.3757225433526011,1.0,0.5,0.5,2.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,0.9823194842539659,-0.05281441580281141,0.12040133779264214,-0.5921388463501787,0.29028624346305454,1.0,-0.4,0.721211974435302,0.1369409670314623,-0.22174311649321474,0.22291085894250162
rhyperior,ground,rock,115,140,130,55,55,40,195,242.5,0.1065420560747663,0.4358974358974359,1.0,4.0,1.0,0.5,2.0,2.0,0.5,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.1485854706153071,2.7199425724103086,2.1939799331103678,-0.08039816232771822,-0.9650879389365654,-0.3333333333333333,1.2,-1.1454543722314539,-0.7029065720252425,1.564543265598082,1.6414345077255963
ribombee,bug,fairy,60,55,60,95,70,124,150,160.0,0.9467289719626168,-0.2666666666666666,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,2.0,4.0,0.25,0.5,-0.7926313226485251,-0.6888590405299608,-0.842809364548495,-0.23991832567636548,1.5111287761492496,0.6666666666666666,0.0,0.25454538776861296,0.8116034646064657,-0.860979860768293,0.2785464635951828
rillaboom,grass,,100,125,90,60,70,85,185,210.0,0.5841121495327103,0.3513513513513513,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,0.9149807660905634,0.019675963575456496,0.6020066889632107,-0.1633486472690148,0.048170842439915436,1.0,-0.4,0.721211974435302,0.08353398988919189,-0.002619409826816619,0.09119080775791014
roaring-moon,dragon,dark,105,139,71,55,101,119,194,224.5,0.9186915887850468,0.4329896907216495,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.1405512374262843,-0.5498913068251415,0.18862876254180602,-0.22077590607452782,0.6614800257991926,0.3333333333333333,-0.4,0.37121196151864055,0.3978135092263976,-0.7152600771718434,0.5769891067143382
roserade,grass,poison,60,70,65,125,105,90,195,200.0,0.6429906542056075,-0.282051282051282,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,2.0,-0.835139716395766,-0.3951301002274309,-0.7625418060200669,0.21949974476773865,0.05645361228152896,1.0,-0.8,1.0841748348468534,0.5542685640598431,-0.4434358597205291,0.09119080775791014
rotom,electric,ghost,50,50,77,95,77,91,145,179.0,0.6682242990654206,-0.3103448275862069,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,-0.9133160818151342,-0.24240464089528133,-0.7759197324414716,-0.48238897396630936,0.717989826200658,0.0,0.0,-0.21212125723139175,0.4439626151160005,-0.46812883466486666,-0.10942897623999312
runerigus,ground,ghost,58,95,145,50,105,30,145,279.0,0.0448598130841121,0.3103448275862069,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,2.0,1.0,0.8016778576174004,4.671141896894876,0.44414715719063547,-0.9545686574783052,-0.9580428262478435,-0.6666666666666666,1.2,-1.5084172844948422,-0.8245557977381914,1.2497305030274335,3.100487375617824
sableye,dark,ghost,50,75,75,65,65,50,140,165.0,0.1906542056074766,0.0714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,0.5,1.0,4.0,1.0,0.25,1.0,0.5,0.14154130083682442,0.563353799730351,-0.802675585284281,-0.8652373660030628,-0.35945973643812296,0.0,-0.8,0.5656562381390683,-0.6726083830695315,0.1660806576733598,-0.5471448520189076
