name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,id,offensive_index,defensive_index,speed_percentile,physical_special_bias,physical_bulk,special_bulk,bulk_bias,offense_to_bulk_ratio,speed_to_bulk_ratio,special_bulk_percentile,physical_bulk_percentile,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,bst,cluster,archetype
shuckle,bug,rock,20,10,230,10,230,5,,20,470.0,0.0021961932650073,0.0,4600,4600,0.0,0.042553191398823,0.0106382978497057,0.1639824304538799,0.1844802342606149,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.25,0.5,505,4,Defensive Tank
sigilyph,psychic,flying,72,58,80,103,80,97,,161,196.0,0.698389458272328,-0.2795031055900621,5760,5760,0.0,0.8214285672376094,0.4948979566586839,0.3601756954612006,0.3528550512445095,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,490,0,Balanced All-Rounder
silvally,normal,,95,95,95,95,95,95,,190,237.5,0.6654465592972182,0.0,9025,9025,0.0,0.799999996631579,0.3999999983157895,0.7869692532942899,0.7745241581259151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,570,3,Balanced All-Rounder
simipour,water,,75,98,63,98,63,101,,196,163.5,0.7650073206442167,0.0,4725,4725,0.0,1.198776751077818,0.617736999279896,0.1698389458272328,0.1903367496339678,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,498,10,Fast Attacker
simisage,grass,,75,98,63,98,63,101,,196,163.5,0.7650073206442167,0.0,4725,4725,0.0,1.198776751077818,0.617736999279896,0.1698389458272328,0.1903367496339678,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,498,8,Fast Attacker
simisear,fire,,75,98,63,98,63,101,,196,163.5,0.7650073206442167,0.0,4725,4725,0.0,1.198776751077818,0.617736999279896,0.1698389458272328,0.1903367496339678,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,498,6,Fast Attacker
sinistcha,grass,ghost,71,60,106,121,80,70,,181,221.5,0.3623718887262079,-0.3370165745856354,7526,5680,-0.1397849462365591,0.8171557525184842,0.3160270866093585,0.3528550512445095,0.5929721815519766,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,508,8,Balanced All-Rounder
sirfetchd,fighting,,62,135,95,68,82,65,,203,208.0,0.3008784773060029,0.3300492610837438,5890,5084,-0.0734463276836158,0.9759615337694156,0.3124999984975962,0.2342606149341142,0.3718887262079063,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,507,3,Physical Attacker
skarmory,steel,flying,65,80,140,40,70,70,,120,242.5,0.3623718887262079,0.3333333333333333,9100,4550,-0.3333333333333333,0.4948453587841429,0.2886597926240833,0.1530014641288433,0.7774524158125915,1.0,0.5,0.5,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,2.0,465,2,Defensive Tank
skeledirge,fire,ghost,104,75,100,110,75,66,,185,227.0,0.3243045387994143,-0.1891891891891892,10400,7800,-0.1428571428571428,0.8149779699780706,0.290748897397582,0.6617862371888726,0.8601756954612005,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,0.5,0.5,2.0,1.0,530,6,Balanced All-Rounder
skuntank,poison,dark,103,93,67,71,61,84,,164,179.5,0.5065885797950219,0.1341463414634146,6901,6283,-0.046875,0.9136490199796712,0.4679665712090999,0.4377745241581259,0.5109809663250366,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,479,3,Balanced All-Rounder
slaking,normal,,150,160,100,95,65,100,,255,240.0,0.7379209370424598,0.2549019607843137,15000,9750,-0.2121212121212121,1.0624999955729166,0.4166666649305555,0.8272327964860908,0.978770131771596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,670,2,Fast Attacker
slither-wing,bug,fighting,85,135,79,85,105,81,,220,226.5,0.4948755490483162,0.2272727272727272,6715,8925,0.1413043478260869,0.9713024239677596,0.357615892460857,0.7613469985358712,0.486090775988287,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.25,1.0,0.25,1.0,0.5,2.0,0.5,1.0,4.0,0.5,0.25,570,3,Physical Attacker
slowbro,water,psychic,95,75,110,100,80,30,,175,237.5,0.0373352855051244,-0.1428571428571428,10450,7600,-0.1578947368421052,0.7368421021606648,0.1263157889418282,0.6281112737920937,0.8674963396778916,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,490,1,Balanced All-Rounder
slowking,water,psychic,95,75,80,100,110,30,,175,237.5,0.0373352855051244,-0.1428571428571428,7600,10450,0.1578947368421052,0.7368421021606648,0.1263157889418282,0.8857979502196194,0.6017569546120058,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,490,1,Balanced All-Rounder
slurpuff,fairy,,82,80,86,85,75,72,,165,202.0,0.3938506588579795,-0.0303030303030303,7052,6150,-0.0683229813664596,0.8168316791245956,0.3564356417998235,0.4216691068814056,0.5285505124450952,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,480,2,Defensive Tank
smeargle,normal,,55,20,35,20,45,75,,40,107.5,0.4150805270863836,0.0,1925,2475,0.125,0.3720930197944835,0.6976744121146566,0.0190336749633967,0.007320644216691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,250,3,Balanced All-Rounder
sneasler,fighting,poison,80,130,60,40,80,120,,170,180.0,0.9055636896046853,0.5294117647058824,4800,6400,0.1428571428571428,0.944444439197531,0.666666662962963,0.4780380673499268,0.2035139092240117,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,0.5,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,1.0,510,3,Fast Attacker
snorlax,normal,,160,110,65,65,110,30,,175,255.0,0.0373352855051244,0.2571428571428571,10400,17600,0.2571428571428571,0.686274507112649,0.1176470583621684,0.993411420204978,0.8601756954612005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,540,2,Defensive Tank
solgaleo,psychic,steel,137,137,107,113,89,97,,250,264.5,0.698389458272328,0.096,14659,12193,-0.0918367346938775,0.9451795805475252,0.3667296772524397,0.9531478770131772,0.972181551976574,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0,680,0,Balanced All-Rounder
solrock,rock,psychic,90,95,85,55,65,70,,150,195.0,0.3623718887262079,0.2666666666666666,7650,5850,-0.1333333333333333,0.7692307652859961,0.3589743571334648,0.3755490483162518,0.6134699853587116,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,460,4,Physical Attacker
spectrier,ghost,,100,65,60,145,80,130,,210,190.0,0.9487554904831624,-0.3809523809523809,6000,8000,0.1428571428571428,1.1052631520775624,0.6842105227146815,0.6852122986822841,0.390922401171303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,580,3,Speed Sweeper
spidops,bug,,60,79,92,52,86,35,,131,208.0,0.0695461200585651,0.2061068702290076,5520,5160,-0.0337078651685393,0.6298076892797707,0.1682692299602441,0.2503660322108345,0.3235724743777452,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5,404,3,Balanced All-Rounder
spinda,normal,,60,60,60,60,60,60,,120,150.0,0.2532942898975109,0.0,3600,3600,0.0,0.7999999946666667,0.3999999973333333,0.0534407027818448,0.0644216691068814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,360,3,Balanced All-Rounder
spiritomb,ghost,dark,50,92,108,92,108,35,,184,241.0,0.0695461200585651,0.0,5400,5400,0.0,0.7634854740104338,0.1452282151650281,0.3162518301610542,0.3118594436310395,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,0.5,1.0,4.0,1.0,0.25,1.0,0.5,485,3,Balanced All-Rounder
stakataka,rock,steel,61,131,211,53,101,13,,184,342.5,0.0043923865300146,0.4239130434782608,12871,6161,-0.3525641025641026,0.537226275803719,0.037956204268741,0.4231332357247437,0.945827232796486,1.0,1.0,0.5,1.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,2.0,570,5,Defensive Tank
staraptor,normal,flying,85,120,70,50,60,100,,170,172.5,0.7379209370424598,0.4117647058823529,5950,5100,-0.0769230769230769,0.9855072406637262,0.5797101415668977,0.240117130307467,0.3799414348462664,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,485,3,Fast Attacker
starmie,water,psychic,60,75,85,100,85,115,,175,200.0,0.8806734992679356,-0.1428571428571428,5100,5100,0.0,0.8749999956250001,0.574999997125,0.240117130307467,0.2474377745241581,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,520,1,Fast Attacker
steelix,steel,ground,75,85,200,55,65,30,,140,302.5,0.0373352855051244,0.2142857142857142,15000,4875,-0.5094339622641509,0.4628099158254217,0.0991735533911618,0.205710102489019,0.978770131771596,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,510,0,Defensive Tank
stonjourner,rock,,100,125,135,20,20,70,,145,205.0,0.3623718887262079,0.7241379310344828,13500,2000,-0.7419354838709677,0.7073170697204045,0.3414634129684711,0.007320644216691,0.9619326500732064,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,470,10,Physical Attacker
stoutland,normal,,85,110,90,45,90,80,,155,222.5,0.4721815519765739,0.4193548387096774,7650,7650,0.0,0.6966292103522282,0.3595505601817952,0.637628111273792,0.6134699853587116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,500,3,Physical Attacker
stunfisk,ground,electric,109,66,84,81,99,32,,147,237.5,0.0556368960468521,-0.1020408163265306,9156,10791,0.081967213114754,0.6189473658149585,0.1347368415379501,0.904831625183016,0.780380673499268,1.0,2.0,2.0,0.25,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,471,5,Balanced All-Rounder
sudowoodo,rock,,70,100,115,30,65,30,,130,215.0,0.0373352855051244,0.5384615384615384,8050,4550,-0.2777777777777778,0.6046511599783667,0.1395348830719307,0.1530014641288433,0.6698389458272328,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,410,10,Balanced All-Rounder
suicune,water,,100,75,115,90,115,85,,165,280.0,0.5314787701317716,-0.0909090909090909,11500,11500,0.0,0.5892857121811225,0.3035714274872449,0.9333821376281112,0.911420204978038,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,580,10,Balanced All-Rounder
sunflora,grass,,75,75,55,105,85,30,,180,177.5,0.0373352855051244,-0.1666666666666666,4125,6375,0.2142857142857142,1.014084501329101,0.1690140835548502,0.4685212298682284,0.1185944363103953,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,425,8,Balanced All-Rounder
swalot,poison,,100,73,83,73,83,55,,146,216.0,0.212298682284041,0.0,8300,8300,0.0,0.6759259227966392,0.2546296284507887,0.7159590043923866,0.7130307467057101,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,467,3,Balanced All-Rounder
swampert,water,ground,100,110,90,85,90,60,,195,230.0,0.2532942898975109,0.1282051282051282,9000,9000,0.0,0.8478260832703214,0.2608695640831758,0.7767203513909224,0.7598828696925329,1.0,4.0,0.5,0.25,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0,535,1,Balanced All-Rounder
swanna,water,flying,75,87,63,87,63,98,,174,163.5,0.7071742313323572,0.0,4725,4725,0.0,1.0642201769772466,0.599388375538909,0.1698389458272328,0.1903367496339678,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,473,10,Balanced All-Rounder
swellow,normal,flying,60,85,60,75,50,125,,160,140.0,0.931185944363104,0.0625,3600,3000,-0.0909090909090909,1.1428571346938776,0.8928571364795919,0.0314787701317716,0.0644216691068814,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,455,3,Balanced All-Rounder
swoobat,psychic,flying,67,57,55,77,55,114,,134,143.5,0.8726207906295754,-0.1492537313432835,3685,3685,0.0,0.933797902900363,0.7944250815719507,0.0571010248901903,0.0717423133235724,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,425,0,Balanced All-Rounder
sylveon,fairy,,95,65,65,110,130,60,,175,242.5,0.2532942898975109,-0.2571428571428571,6175,12350,0.3333333333333333,0.7216494815602084,0.2474226793920714,0.9612005856515372,0.4062957540263543,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,525,2,Defensive Tank
talonflame,fire,flying,78,81,71,74,69,126,,155,179.0,0.9355783308931186,0.0451612903225806,5538,5382,-0.0142857142857142,0.8659217828719453,0.7039106105926781,0.3074670571010249,0.3316251830161054,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,499,6,Balanced All-Rounder
tangrowth,grass,,100,100,125,110,50,50,,210,225.0,0.1756954612005856,-0.0476190476190476,12500,5000,-0.4285714285714285,0.9333333291851852,0.2222222212345679,0.2298682284040995,0.939238653001464,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,535,8,Balanced All-Rounder
tapu-bulu,grass,fairy,70,130,115,85,95,75,,215,245.0,0.4150805270863836,0.2093023255813953,8050,6650,-0.0952380952380952,0.8775510168263224,0.3061224477301124,0.5102489019033675,0.6698389458272328,1.0,0.25,2.0,0.5,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,0.25,1.0,570,8,Physical Attacker
tapu-fini,water,fairy,70,75,115,95,130,85,,170,280.0,0.5314787701317716,-0.1176470588235294,8050,9100,0.0612244897959183,0.6071428549744898,0.3035714274872449,0.7913616398243045,0.6698389458272328,1.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,570,5,Balanced All-Rounder
tapu-koko,electric,fairy,70,115,85,95,75,130,,210,195.0,0.9487554904831624,0.0952380952380952,5950,5250,-0.0625,1.0769230714003946,0.6666666632478633,0.2767203513909224,0.3799414348462664,1.0,0.5,2.0,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,570,8,Speed Sweeper
tapu-lele,psychic,fairy,70,85,75,130,115,95,,215,225.0,0.6654465592972182,-0.2093023255813953,5250,8050,0.2105263157894736,0.955555551308642,0.422222220345679,0.6925329428989752,0.2767203513909224,1.0,0.5,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.25,1.0,570,0,Balanced All-Rounder
tauros,normal,,75,100,95,40,70,110,,140,202.5,0.8448023426061494,0.4285714285714285,7125,5250,-0.1515151515151515,0.6913580212772443,0.543209873860692,0.2767203513909224,0.5351390922401171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,490,3,Physical Attacker
tentacruel,water,poison,80,70,65,80,120,100,,150,225.0,0.7379209370424598,-0.0666666666666666,5200,9600,0.2972972972972973,0.6666666637037038,0.4444444424691358,0.8169838945827232,0.260614934114202,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,515,10,Balanced All-Rounder
terapagos,normal,,90,65,85,65,85,60,,130,215.0,0.2532942898975109,0.0,7650,7650,0.0,0.6046511599783667,0.2790697661438615,0.637628111273792,0.6134699853587116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,450,3,Balanced All-Rounder
terrakion,rock,fighting,91,129,90,72,90,108,,201,225.5,0.8162518301610542,0.2835820895522388,8190,8190,0.0,0.8913525459363524,0.4789356963240102,0.7071742313323572,0.698389458272328,2.0,2.0,1.0,1.0,1.0,4.0,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,580,5,Fast Attacker
thievul,dark,,70,58,58,87,92,90,,145,185.0,0.5966325036603221,-0.2,4060,6440,0.2266666666666666,0.7837837795471148,0.4864864838568298,0.4831625183016105,0.1083455344070278,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,455,3,Balanced All-Rounder
throh,fighting,,120,100,85,30,85,45,,130,230.0,0.1332357247437774,0.5384615384615384,10200,10200,0.0,0.5652173888468809,0.1956521730623818,0.8711566617862372,0.8506588579795022,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,465,3,Balanced All-Rounder
ting-lu,dark,ground,155,110,125,55,80,45,,165,282.5,0.1332357247437774,0.3333333333333333,19375,12400,-0.2195121951219512,0.5840707943926697,0.1592920348343645,0.9648609077598828,0.9970717423133236,1.0,2.0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.5,2.0,0.5,570,1,Defensive Tank
tinkaton,fairy,steel,85,75,77,70,105,94,,145,224.5,0.6427525622254758,0.0344827586206896,6545,8925,0.1538461538461538,0.6458797298624511,0.418708238669451,0.7613469985358712,0.4560761346998536,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0,506,2,Defensive Tank
toedscruel,ground,grass,80,70,65,80,120,100,,150,225.0,0.7379209370424598,-0.0666666666666666,5200,9600,0.2972972972972973,0.6666666637037038,0.4444444424691358,0.8169838945827232,0.260614934114202,1.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,4.0,1.0,0.5,1.0,1.0,1.0,515,5,Balanced All-Rounder
togedemaru,electric,steel,65,98,63,40,73,96,,138,168.5,0.6896046852122987,0.4202898550724637,4095,4745,0.0735294117647058,0.8189910930623674,0.5697329343042556,0.1778916544655929,0.1156661786237188,1.0,0.5,1.0,0.5,0.25,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,435,2,Physical Attacker
togekiss,fairy,flying,85,50,95,120,115,80,,170,252.5,0.4721815519765739,-0.4117647058823529,8075,9775,0.0952380952380952,0.673267324066268,0.3168316819135379,0.8323572474377745,0.678623718887262,1.0,0.5,1.0,2.0,0.5,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.25,1.0,545,2,Defensive Tank
torkoal,fire,,70,85,140,85,70,20,,170,245.0,0.0102489019033674,0.0,9800,4900,-0.3333333333333333,0.6938775481882549,0.0816326527280299,0.2174231332357247,0.8096632503660323,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,470,6,Balanced All-Rounder
torterra,grass,ground,95,109,105,75,85,56,,184,237.5,0.2247437774524158,0.1847826086956521,9975,8075,-0.1052631578947368,0.7747368388432133,0.2357894726914127,0.6939970717423133,0.8184480234260615,1.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,4.0,1.0,0.5,1.0,1.0,1.0,525,5,Balanced All-Rounder
toucannon,normal,flying,80,120,75,75,75,60,,195,190.0,0.2532942898975109,0.2307692307692307,6000,6000,0.0,1.0263157840720225,0.3157894720221607,0.4004392386530014,0.390922401171303,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,485,3,Balanced All-Rounder
toxapex,poison,water,50,63,152,53,142,35,,116,319.0,0.0695461200585651,0.0862068965517241,7600,7100,-0.0340136054421768,0.3636363624964377,0.1097178679946148,0.5519765739385066,0.6017569546120058,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,495,10,Defensive Tank
toxicroak,poison,fighting,83,106,65,86,65,85,,192,171.5,0.5314787701317716,0.1041666666666666,5395,5395,0.0,1.1195335211689008,0.4956268192674821,0.3089311859443631,0.3060029282576866,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,0.5,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,1.0,490,3,Balanced All-Rounder
trevenant,ghost,grass,85,110,76,65,82,56,,175,200.5,0.2247437774524158,0.2571428571428571,6460,6970,0.0379746835443038,0.8728179507590127,0.279301744242884,0.5402635431918009,0.4480234260614934,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,474,8,Balanced All-Rounder
tropius,grass,flying,99,68,83,72,87,51,,140,219.5,0.1947291361639824,-0.0285714285714285,8217,8613,0.0235294117647058,0.6378132089393476,0.2323462403993337,0.7423133235724744,0.7013177159590044,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,460,8,Balanced All-Rounder
tsareena,grass,,72,120,98,50,98,72,,170,232.0,0.3938506588579795,0.4117647058823529,7056,7056,0.0,0.7327586175312129,0.3103448262485136,0.5490483162518301,0.5300146412884333,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,510,8,Physical Attacker
turtonator,fire,dragon,60,78,135,91,85,36,,169,250.0,0.0790629575402635,-0.0769230769230769,8100,5100,-0.2272727272727272,0.675999997296,0.143999999424,0.240117130307467,0.6896046852122987,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,485,5,Balanced All-Rounder
typhlosion,fire,,78,84,78,109,85,100,,193,202.0,0.7379209370424598,-0.1295336787564766,6084,6630,0.0429447852760736,0.9554455398245272,0.4950495024997549,0.5029282576866764,0.4033674963396779,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,534,6,Fast Attacker
tyranitar,rock,dark,100,134,110,95,100,61,,229,260.0,0.2745241581259151,0.1703056768558952,11000,10000,-0.0476190476190476,0.8807692273816569,0.2346153837130177,0.8587115666178624,0.8894582723279648,1.0,2.0,1.0,1.0,1.0,2.0,0.25,1.0,0.5,2.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,600,10,Defensive Tank
tyrantrum,rock,dragon,82,121,119,69,59,71,,190,219.0,0.3887262079062957,0.2736842105263158,9758,4838,-0.3370786516853932,0.8675799047142471,0.3242009117616397,0.199121522693997,0.8052708638360175,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,1.0,521,5,Physical Attacker
umbreon,dark,,95,65,110,60,130,65,,125,287.5,0.3008784773060029,0.04,10450,12350,0.0833333333333333,0.4347826071833648,0.2260869557353497,0.9612005856515372,0.8674963396778916,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,525,3,Defensive Tank
unfezant,normal,flying,80,115,80,65,55,93,,180,175.0,0.6383601756954612,0.2777777777777778,6400,4400,-0.1851851851851851,1.0285714226938776,0.5314285683918367,0.1317715959004392,0.4436310395314787,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,488,3,Physical Attacker
unown,psychic,,48,72,48,72,48,48,,144,120.0,0.1551976573938506,0.0,2304,2304,0.0,1.19999999,0.3999999966666667,0.0124450951683748,0.013909224011713,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,336,0,Balanced All-Rounder
ursaluna,ground,normal,130,140,105,45,80,50,,185,250.0,0.1756954612005856,0.5135135135135135,13650,10400,-0.1351351351351351,0.73999999704,0.1999999992,0.8792093704245973,0.9648609077598828,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,550,0,Balanced All-Rounder
uxie,psychic,,75,75,130,75,130,95,,150,297.5,0.6654465592972182,0.0,9750,9750,0.0,0.5042016789774734,0.3193277300190664,0.8272327964860908,0.8038067349926794,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,580,0,Balanced All-Rounder
